date,year,person,desc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
April 1,33,According to one historian's account,Jesus Christ's Last Supper is held.
April 2,1800,Ludwig van Beethoven leads the premiere of his First Symphony in Vienna.
April 2,1800,The Treaty of Constantinople establishes the Septinsular Republic,the first autonomous Greek state since the Fall of the Byzantine Empire.
April 2,1801,French Revolutionary Wars: The British capture the Danish fleet.
April 2,1851,Rama IV is crowned King of Thailand.
April 2,1863,American Civil War: The largest in a series of Southern bread riots occurs in Richmond,Virginia.
April 2,1865,American Civil War: Defeat at the Third Battle of Petersburg forces the Army of Northern Virginia and the Confederate government to abandon Richmond,Virginia.
April 2,1885,Canadian Cree warriors attack the village of Frog Lake,killing nine.
April 2,1900,The United States Congress passes the Foraker Act,giving Puerto Rico limited self-rule.
April 2,1902,Dmitry Sipyagin,Minister of Interior of the Russian Empire,is assassinated in the Marie Palace,Saint Petersburg.
April 2,1902,"Electric Theatre",the first full-time movie theater in the United States,opens in Los Angeles.
April 2,1911,The Australian Bureau of Statistics conducts the country's first national census.
April 2,1912,The ill-fated RMS Titanic begins sea trials.
April 2,1917,World War I: United States President Woodrow Wilson asks the U.S. Congress for a declaration of war on Germany.
April 2,1921,The Autonomous Government of Khorasan,a military government encompassing the modern state of Iran,is established.
April 2,1930,After the mysterious death of Empress Zewditu,Haile Selassie is proclaimed emperor of Ethiopia.
April 2,1956,As the World Turns and The Edge of Night premiere on CBS. The two soaps become the first daytime dramas to debut in the 30-minute format.
April 2,1964,The Soviet Union launches Zond 1.
April 2,1972,Actor Charlie Chaplin returns to the United States for the first time since being labeled a communist during the Red Scare in the early 1950s.
April 2,1973,Launch of the LexisNexis computerized legal research service.
April 2,1975,Vietnam War: Thousands of civilian refugees flee from Quảng Ngãi Province in front of advancing North Vietnamese troops.
April 2,1976,Prince Norodom Sihanouk resigns as leader of Cambodia and is placed under house arrest.
April 2,1979,A Soviet bio-warfare laboratory at Sverdlovsk accidentally releases airborne anthrax spores,killing 66 plus an unknown amount of livestock.
April 2,1980,United States President Jimmy Carter signs the Crude Oil Windfall Profits Tax Act.
April 2,1982,Falklands War: Argentina invades the Falkland Islands.
April 2,1986,Alabama governor George Wallace,a former segregationist,best known for the "Stand in the Schoolhouse Door",announces that he will not seek a fifth four-year term and will retire from public life upon the end of his term in January 1987.
April 2,1989,Soviet leader Mikhail Gorbachev arrives in Havana,Cuba,to meet with Fidel Castro in an attempt to mend strained relations.
April 2,1989,ASUS corporation is founded.
April 2,1991,Rita Johnston becomes the first female Premier of a Canadian province when she succeeds William Vander Zalm (who had resigned) as Premier of British Columbia.
April 2,1992,In New York,Mafia boss John Gotti is convicted of murder and racketeering and is later sentenced to life in prison.
April 2,1992,Forty-two civilians are massacred in the town of Bijeljina in Bosnia and Herzegovina.
April 2,2002,Israeli forces surround the Church of the Nativity in Bethlehem into which armed Palestinians had retreated.
April 2,2004,Islamist terrorists involved in the 11 March 2004 Madrid attacks attempt to bomb the Spanish high-speed train AVE near Madrid; the attack is thwarted.
April 2,2006,Over 60 tornadoes break out in the United States; Tennessee is hardest hit with 29 people killed.
April 2,2012,A mass shooting at Oikos University in California leaves seven people dead and three injured.
April 2,2014,A spree shooting occurs at the Fort Hood army base in Texas,with four dead,including the gunman,and 16 others injured.
April 2,2015,Gunmen attack Garissa University College in Kenya,killing at least 148 people and wounding 79 others.
April 2,2015,Four men steal items worth up to £200 million from an underground safe deposit facility in London's Hatton Garden area in what has been called the "largest burglary in English legal history."
April 3,686,Maya king Yuknoom Yich'aak K'ahk' assumes the crown of Calakmul.
April 3,801,King Louis the Pious captures Barcelona from the Moors after a siege of several months.
April 3,1043,Edward the Confessor is crowned King of England.
April 3,1077,The first Parliament of Friuli is created.
April 3,1559,The Peace of Cateau-Cambrésis treaty is signed,ending the Italian Wars.
April 3,1860,The first successful United States Pony Express run from St. Joseph,Missouri,to Sacramento,California,begins.
April 3,1865,American Civil War: Union forces capture Richmond,Virginia,the capital of the Confederate States of America.
April 3,1882,American Old West: Robert Ford kills Jesse James.
April 3,1885,Gottlieb Daimler is granted a German patent for his engine design.
April 3,1888,The first of eleven unsolved brutal murders of women committed in or near the impoverished Whitechapel district in the East End of London,occurs.
April 3,1895,The trial in the libel case brought by Oscar Wilde begins,eventually resulting in his imprisonment on charges of homosexuality.
April 3,1922,Joseph Stalin becomes the first General Secretary of the Communist Party of the Soviet Union.
April 3,1933,First flight over Mount Everest,by the British Houston-Mount Everest Flight Expedition,led by the Marquis of Clydesdale,and funded by Lucy,Lady Houston.
April 3,1936,Bruno Richard Hauptmann is executed for the kidnapping and death of Charles Augustus Lindbergh,Jr.,the baby son of pilot Charles Lindbergh.
April 3,1942,World War II: Japanese forces begin an assault on the United States and Filipino troops on the Bataan Peninsula.
April 3,1946,Japanese Lt. General Masaharu Homma is executed in the Philippines for leading the Bataan Death March.
April 3,1948,Cold War: U.S. President Harry S. Truman signs the Marshall Plan,authorizing $5 billion in aid for 16 countries.
April 3,1948,In Jeju Province,South Korea,a civil-war-like period of violence and human rights abuses begins,known as the Jeju uprising.
April 3,1955,The American Civil Liberties Union announces it will defend Allen Ginsberg's book Howl against obscenity charges.
April 3,1956,Hudsonville,Standale tornado: The western half of the Lower Peninsula of Michigan is struck by a deadly F5 tornado.
April 3,1968,Martin Luther King Jr. delivers his "I've Been to the Mountaintop" speech. He was assassinated the next day.
April 3,1969,Vietnam War: United States Secretary of Defense Melvin Laird announces that the United States will start to "Vietnamize" the war effort.
April 3,1973,Martin Cooper of Motorola makes the first handheld mobile phone call to Joel S. Engel of Bell Labs.
April 3,1974,The 1974 Super Outbreak occurs,the second biggest tornado outbreak in recorded history (after the 2011 Super Outbreak). The death toll is 315,with nearly 5,500 injured.
April 3,1975,Bobby Fischer refuses to play in a chess match against Anatoly Karpov,giving Karpov the title of World Champion by default.
April 3,1980,US Congress restores a federal trust relationship with the 501 members of the Shvwits,Kanosh,Koosharem,and the Indian Peaks and Cedar City bands of the Paiute people of Utah.
April 3,1981,The Osborne 1,the first successful portable computer,is unveiled at the West Coast Computer Faire in San Francisco.
April 3,1989,The US Supreme Court upholds the jurisdictional rights of tribal courts under the Indian Child Welfare Act of 1978 in Mississippi Choctaw Band v. Holyfield.
April 3,1996,Suspected "Unabomber" Theodore Kaczynski is captured at his Montana cabin in the United States.
April 3,1997,The Thalit massacre begins in Algeria; all but one of the 53 inhabitants of Thalit are killed by guerrillas.
April 3,2000,United States v. Microsoft Corp.: Microsoft is ruled to have violated United States antitrust law by keeping "an oppressive thumb" on its competitors.
April 3,2004,Islamic terrorists involved in the 2004 Madrid train bombings are trapped by the police in their apartment and kill themselves.
April 3,2007,Conventional-Train World Speed Record: A French TGV train on the LGV Est high speed line sets an official new world speed record.
April 3,2008,ATA Airlines,once one of the ten largest U.S. passenger airlines and largest charter airline,files for bankruptcy for the second time in five years and ceases all operations.
April 3,2008,Texas law enforcement cordons off the FLDS's YFZ Ranch. Eventually 533 women and children will be taken into state custody.
April 3,2009,Jiverly Antares Wong opens fire at the American Civic Association immigration center in Binghamton,New York,killing thirteen and wounding four before committing suicide.
April 3,2010,Apple Inc. released the first generation iPad,a tablet computer.
April 3,2013,More than 50 people die in floods resulting from record-breaking rainfall in La Plata and Buenos Aires,Argentina.
April 3,2016,The Panama Papers,a leak of legal documents,reveals information on 214,488 offshore companies.
April 3,2017,A bomb explodes in the St Petersburg metro system,killing 14 and injuring several more people.
April 3,2018,YouTube headquarters shooting.
April 4,503 BC,Roman consul Agrippa Menenius Lanatus celebrates a triumph for a military victory over the Sabines.
April 4,1147,Moscow is mentioned for the first time in the historical record,when it is named as a meeting place for two princes.
April 4,1268,A five-year Byzantine,Venetian peace treaty is concluded between Venetian envoys and Emperor Michael VIII Palaiologos.
April 4,1460,Basel University is founded.
April 4,1581,Francis Drake is knighted for completing a circumnavigation of the world.
April 4,1609,Moriscos are expelled from the Kingdom of Valencia.
April 4,1660,Declaration of Breda by King Charles II of Great Britain promises,among other things,a general pardon to all royalists for crimes committed during the English Civil War and the Interregnum.
April 4,1721,Sir Robert Walpole becomes the first British prime minister.
April 4,1768,In London,Philip Astley stages the first modern circus.
April 4,1796,Georges Cuvier delivers the first paleontological lecture.
April 4,1814,Napoleon abdicates for the first time and names his son Napoleon II as Emperor of the French.
April 4,1818,The United States Congress,affirming the Second Continental Congress,adopts the flag of the United States with 13 red and white stripes and one star for each state (20 at that time).
April 4,1841,William Henry Harrison dies of pneumonia,becoming the first President of the United States to die in office,and setting the record for the briefest administration. Vice President John Tyler succeeds Harrison as President.
April 4,1850,A large part of the English village of Cottenham burns to the ground in suspicious circumstances.
April 4,1850,Los Angeles is incorporated as a city.
April 4,1859,Bryant's Minstrels debut "Dixie" in New York City in the finale of a blackface minstrel show.
April 4,1865,American Civil War: A day after Union forces capture Richmond,Virginia,U.S. President Abraham Lincoln visits the Confederate capital.
April 4,1866,Alexander II of Russia narrowly escapes an assassination attempt by Dmitry Karakozov in the city of Saint Petersburg.
April 4,1873,The Kennel Club is founded,the oldest and first official registry of purebred dogs in the world.
April 4,1875,Vltava,composed by Czech composer Bedřich Smetana and also known by its German name Die Moldau,premiered in Prague.
April 4,1887,Argonia,Kansas elects Susanna M. Salter as the first female mayor in the United States.
April 4,1905,In India,an earthquake hits the Kangra Valley,killing 20,000,and destroying most buildings in Kangra,McLeod Ganj and Dharamshala.
April 4,1913,First Balkan War: Greek aviator Emmanouil Argyropoulos becomes the first pilot to die in the Hellenic Air Force when his plane crashes.
April 4,1925,The Schutzstaffel (SS) is founded under Adolf Hitler's Nazi party in Germany.
April 4,1933,U.S. Navy airship USS Akron is wrecked off the New Jersey coast due to severe weather.
April 4,1939,Faisal II becomes King of Iraq.
April 4,1944,World War II: First bombardment of oil refineries in Bucharest by Anglo-American forces kills 3000 civilians.
April 4,1945,World War II: American troops liberate Ohrdruf forced labor camp in Germany.
April 4,1945,World War II: American troops capture Kassel.
April 4,1945,World War II: Soviet troops liberate Hungary from German occupation and occupy the country themselves.
April 4,1949,Cold War: Twelve nations sign the North Atlantic Treaty creating the North Atlantic Treaty Organization.
April 4,1958,The CND peace symbol is displayed in public for the first time in London.
April 4,1960,France agrees to grant independence to the Mali Federation,a union of Senegal and French Sudan.
April 4,1964,The Beatles occupy the top five positions on the Billboard Hot 100 pop chart.
April 4,1965,The first model of the new Saab Viggen fighter aircraft is unveiled.
April 4,1967,Martin Luther King Jr. delivers his "Beyond Vietnam: A Time to Break Silence" speech in New York City's Riverside Church.
April 4,1968,Martin Luther King Jr. is assassinated by James Earl Ray at a motel in Memphis,Tennessee.
April 4,1968,Apollo program: NASA launches Apollo 6.
April 4,1968,A.E.K. Athens B.C. becomes the first Greek team to win the European Basketball Cup.
April 4,1969,Dr. Denton Cooley implants the first temporary artificial heart.
April 4,1973,The Twin Towers of the World Trade Center in New York City are officially dedicated.
April 4,1973,A Lockheed C-141 Starlifter,dubbed the Hanoi Taxi,makes the last flight of Operation Homecoming.
April 4,1975,Microsoft is founded as a partnership between Bill Gates and Paul Allen in Albuquerque,New Mexico.
April 4,1975,Vietnam War: A United States Air Force Lockheed C-5A Galaxy transporting orphans,crashes near Saigon,South Vietnam shortly after takeoff,killing 172 people.
April 4,1979,Prime Minister Zulfikar Ali Bhutto of Pakistan is executed.
April 4,1981,Iran,Iraq War: The Islamic Republic of Iran Air Force mounts an attack on H-3 Airbase and destroys about 50 Iraqi aircraft.
April 4,1983,Space Shuttle program: Space Shuttle Challenger makes its maiden voyage into space.
April 4,1984,President Ronald Reagan calls for an international ban on chemical weapons.
April 4,1988,Governor Evan Mecham of Arizona is convicted in his impeachment trial and removed from office.
April 4,1990,The current flag of Hong Kong is adopted for post-colonial Hong Kong during the Third Session of the Seventh National People's Congress.
April 4,1991,Senator John Heinz of Pennsylvania and six others are killed when a helicopter collides with their airplane over an elementary school in Merion,Pennsylvania.
April 4,1994,Marc Andreessen and Jim Clark found Netscape Communications Corporation under the name Mosaic Communications Corporation.
April 4,1996,Comet Hyakutake is imaged by the USA Asteroid Orbiter Near Earth Asteroid Rendezvous.
April 4,2002,The Angolan government and UNITA rebels sign a peace treaty ending the Angolan Civil War.
April 4,2009,France announces its return to full participation of its military forces within NATO.
April 4,2013,More than 70 people are killed in a building collapse in Thane,India.
April 4,2020,China holds a National day of mourning for martyrs who died in the fight against the novel coronavirus disease outbreak.
April 5,823,Lothair I is crowned King of Italy by Pope Paschal I.
April 5,919,The second Fatimid invasion of Egypt begins,when the Fatimid heir-apparent,al-Qa'im bi-Amr Allah,sets out from Raqqada at the head of his army.
April 5,1081,Alexios I Komnenos is crowned Byzantine emperor at Constantinople,bringing the Komnenian dynasty to full power.
April 5,1242,During the Battle on the Ice of Lake Peipus,Russian forces,led by Alexander Nevsky,rebuff an invasion attempt by the Teutonic Knights.
April 5,1536,Royal Entry of Charles V into Rome: The last Roman triumph.
April 5,1566,Two hundred Dutch noblemen,led by Hendrick van Brederode,force themselves into the presence of Margaret of Parma and present the Petition of Compromise,denouncing the Spanish Inquisition in the Seventeen Provinces.
April 5,1609,Daimyō (Lord) Shimazu Tadatsune of the Satsuma Domain in southern Kyūshū,Japan,completes his successful invasion of the Ryūkyū Kingdom in Okinawa.
April 5,1614,In Virginia,Native American Pocahontas marries English colonist John Rolfe.
April 5,1621,The Mayflower sets sail from Plymouth,Massachusetts on a return trip to England.
April 5,1710,The Statute of Anne receives the royal assent establishing the Copyright law of the United Kingdom.
April 5,1722,The Dutch explorer Jacob Roggeveen discovers Easter Island.
April 5,1792,United States President George Washington exercises his authority to veto a bill,the first time this power is used in the United States.
April 5,1795,Peace of Basel between France and Prussia is made.
April 5,1818,In the Battle of Maipú,Chile's independence movement,led by Bernardo O'Higgins and José de San Martín,win a decisive victory over Spain,leaving 2,000 Spaniards and 1,000 Chilean patriots dead.
April 5,1862,American Civil War: The Battle of Yorktown begins.
April 5,1879,Chile declares war on Bolivia and Peru,starting the War of the Pacific.
April 5,1900,Archaeologists in Knossos,Crete,discover a large cache of clay tablets with hieroglyphic writing in a script they call Linear B.
April 5,1904,The first international rugby league match is played between England and an Other Nationalities team (Welsh and Scottish players) in Central Park,Wigan,England.
April 5,1915,Boxing challenger Jess Willard knocks out Jack Johnson in Havana,Cuba to become the Heavyweight Champion of the World.
April 5,1922,The American Birth Control League,forerunner of Planned Parenthood,is incorporated.
April 5,1932,Dominion of Newfoundland: Ten thousand rioters seize the Colonial Building leading to the end of self-government.
April 5,1933,U.S. President Franklin D. Roosevelt signs two executive orders: 6101 to establish the Civilian Conservation Corps,and 6102 "forbidding the Hoarding of Gold Coin,Gold Bullion,and Gold Certificates" by U.S. citizens.
April 5,1936,Tupelo,Gainesville tornado outbreak: An F5 tornado kills 233 in Tupelo,Mississippi.
April 5,1942,World War II: The Imperial Japanese Navy launches a carrier-based air attack on Colombo,Ceylon during the Indian Ocean raid. Port and civilian facilities are damaged and the Royal Navy cruisers HMS Cornwall and HMS Dorsetshire are sunk southwest of the island.
April 5,1943,World War II: American bomber aircraft accidentally cause more than 900 civilian deaths,including 209 children,and 1,300 wounded among the civilian population of the Belgian town of Mortsel. Their target was the Erla factory one kilometer from the residential area hit.
April 5,1944,World War II: Two hundred seventy inhabitants of the Greek town of Kleisoura are executed by the Germans.
April 5,1945,Cold War: Yugoslav leader Josip Broz Tito signs an agreement with the Soviet Union to allow "temporary entry of Soviet troops into Yugoslav territory".
April 5,1946,Soviet troops end their year-long occupation of the Danish island of Bornholm.
April 5,1946,A Fleet Air Arm Vickers Wellington crashes into a residential area in Rabat,Malta during a training exercise,killing all 4 crew members and 16 civilians on the ground.
April 5,1949,A fire in a hospital in Effingham,Illinois,kills 77 people and leads to nationwide fire code improvements in the United States.
April 5,1951,Cold War: Ethel and Julius Rosenberg are sentenced to death for spying for the Soviet Union.
April 5,1956,Cuban Revolution: Fidel Castro declares himself at war with Cuban President Fulgencio Batista.
April 5,1956,In Sri Lanka,the Mahajana Eksath Peramuna win the general elections in a landslide and S. W. R. D. Bandaranaike is sworn in as the Prime Minister of Ceylon.
April 5,1957,In India,Communists win the first elections in united Kerala and E. M. S. Namboodiripad is sworn in as the first Chief Minister.
April 5,1958,Ripple Rock,an underwater threat to navigation in the Seymour Narrows in Canada is destroyed in one of the largest non-nuclear controlled explosions of the time.
April 5,1969,Vietnam War: Massive antiwar demonstrations occur in many U.S. cities.
April 5,1971,In Sri Lanka,Janatha Vimukthi Peramuna launches a revolt against the United Front government of Sirimavo Bandaranaike.
April 5,1976,In China,the April Fifth Movement leads to the Tiananmen Incident.
April 5,1977,The US Supreme Court rules that congressional legislation that diminished the size of the Sioux people's reservation thereby destroyed the tribe's jurisdictional authority over the area in Rosebud Sioux Tribe v. Kneip.
April 5,1986,Three people are killed in the bombing of the La Belle discotheque in West Berlin,Germany.
April 5,1991,An ASA EMB 120 crashes in Brunswick,Georgia,killing all 23 aboard including Sen. John Tower and astronaut Sonny Carter.
April 5,1992,Alberto Fujimori,president of Peru,dissolves the Peruvian congress by military force.
April 5,1992,Peace protesters Suada Dilberovic and Olga Sučić are killed on the Vrbanja Bridge in Sarajevo,becoming the first casualties of the Bosnian War.
April 5,1998,In Japan,the Akashi Kaikyō Bridge opens to traffic,becoming the longest bridge span in the world.
April 5,1999,Two Libyans suspected of bringing down Pan Am Flight 103 in 1988 are handed over for eventual trial in the Netherlands.
April 5,2000,UEFA Cup semi-final violence: Four Galatasaray fans are arrested for the stabbings to death of two Leeds United fans.
April 5,2009,North Korea launches its controversial Kwangmyŏngsŏng-2 rocket. The satellite passed over mainland Japan,which prompted an immediate reaction from the United Nations Security Council,as well as participating states of Six-party talks.
April 5,2010,Twenty-nine coal miners are killed in an explosion at the Upper Big Branch Mine in West Virginia.
April 6,46 BC,Julius Caesar defeats Caecilius Metellus Scipio and Marcus Porcius Cato (Cato the Younger) at the Battle of Thapsus.
April 6,402,Stilicho defeats the Visigoths under Alaric in the Battle of Pollentia.
April 6,1250,Seventh Crusade: Ayyubids of Egypt capture King Louis IX of France in the Battle of Fariskur.
April 6,1320,The Scots reaffirm their independence by signing the Declaration of Arbroath.
April 6,1327,The poet Petrarch first sees his idealized love,Laura,in the church of Saint Clare in Avignon.
April 6,1385,John,Master of the Order of Aviz,an illegitimate son of Peter I of Portugal,is made king John I of Portugal.
April 6,1453,Mehmed II begins his siege of Constantinople (Istanbul),which falls on May 29.
April 6,1580,One of the largest earthquakes recorded in the history of England,Flanders,or Northern France,takes place.
April 6,1652,At the Cape of Good Hope,Dutch sailor Jan van Riebeeck establishes a resupply camp that eventually becomes Cape Town.
April 6,1712,The New York Slave Revolt of 1712 begins near Broadway.
April 6,1776,American Revolutionary War: Ships of the Continental Navy fail in their attempt to capture a Royal Navy dispatch boat.
April 6,1782,King Buddha Yodfa Chulaloke (Rama I) of Siam (modern day Thailand) establishes the Chakri dynasty.
April 6,1793,During the French Revolution,the Committee of Public Safety becomes the executive organ of the republic.
April 6,1808,John Jacob Astor incorporates the American Fur Company,that would eventually make him America's first millionaire.
April 6,1812,British forces under the command of the Duke of Wellington assault the fortress of Badajoz. This would be the turning point in the Peninsular War against Napoleon-led France.
April 6,1814,Nominal beginning of the Bourbon Restoration; anniversary date that Napoleon abdicates and is exiled to Elba.
April 6,1830,Church of Christ,the original church of the Latter Day Saint movement,is organized by Joseph Smith and others at either Fayette or Manchester,New York.
April 6,1841,U.S. President John Tyler is sworn in,two days after having become President upon William Henry Harrison's death.
April 6,1860,The Reorganized Church of Jesus Christ of Latter Day Saints,later renamed Community of Christ,is organized by Joseph Smith III and others at Amboy,Illinois.
April 6,1861,First performance of Arthur Sullivan's debut success,his suite of incidental music for The Tempest,leading to a career that included the famous Gilbert and Sullivan operas.
April 6,1862,American Civil War: The Battle of Shiloh begins: In Tennessee,forces under Union General Ulysses S. Grant meet Confederate troops led by General Albert Sidney Johnston.
April 6,1865,American Civil War: The Battle of Sailor's Creek: Confederate General Robert E. Lee's Army of Northern Virginia fights and loses its last major battle while in retreat from Richmond,Virginia during the Appomattox Campaign.
April 6,1866,The Grand Army of the Republic,an American patriotic organization composed of Union veterans of the American Civil War,is founded. It lasts until 1956.
April 6,1869,Celluloid is patented.
